"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"wagelens","partner","APEX Accelerator","Georgia Tech APEX Accelerator - Carrollton","","Georgia","listed in the National APEX Accelerator Alliance locator for Georgia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/georgia-tech-apex-accelerator-carrollton/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Georgia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Georgia Tech APEX Accelerator - Gainesville","","Georgia","listed in the National APEX Accelerator Alliance locator for Georgia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/georgia-tech-apex-accelerator-gainesville/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Georgia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Georgia Tech APEX Accelerator - Warner Robins","","Georgia","listed in the National APEX Accelerator Alliance locator for Georgia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/georgia-tech-apex-accelerator-warner-robins/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Georgia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Georgia Tech APEX Accelerator- LaGrange","","Georgia","listed in the National APEX Accelerator Alliance locator for Georgia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/georgia-tech-apex-accelerator-lagrange/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Georgia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Georgia Tech APEX Accelerator- Savannah","","Georgia","listed in the National APEX Accelerator Alliance locator for Georgia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/georgia-tech-apex-accelerator-savannah/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Georgia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","The National Center American Indian APEX Accelerator","","Georgia","listed in the National APEX Accelerator Alliance locator for Georgia","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/the-national-center-american-indian-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Georgia'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Hawaii APEX Accelerator","","Hawaii","listed in the National APEX Accelerator Alliance locator for Hawaii","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/hawaii-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Hawaii'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Idaho APEX Accelerator","","Idaho","listed in the National APEX Accelerator Alliance locator for Idaho","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/idaho-apex-accelerator/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Idaho'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Illinois APEX Accelerator - Bradley University","","Illinois","listed in the National APEX Accelerator Alliance locator for Illinois","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/illinois-apex-accelerator-bradley-university/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Illinois'; NAPEX does not publish the accelerator's own URL in this record"
"wagelens","partner","APEX Accelerator","Illinois APEX Accelerator - Champaign County EDC","","Illinois","listed in the National APEX Accelerator Alliance locator for Illinois","Federally funded APEX Accelerator (formerly PTAC) that counsels small firms entering government contracting; its clients hit Davis-Bacon and WH-347 on their first federal construction award, so it is a natural referral and co-training partner.","","program manager or procurement counselor","https://www.napex.us/location/illinois-apex-accelerator-champaign-county-edc/","directory","verified","2026-09-03","National APEX Accelerator Alliance locator, queried by state 'Illinois'; NAPEX does not publish the accelerator's own URL in this record"
