"app","prospect_type","segment","name","website","location","size_signal","fit_rationale","contact_route","decision_maker_role","source_url","source_type","confidence","collected_on","notes"
"recoup","end-customer","multi-unit restaurant franchisee","Thrive Restaurant Group","https://thriverestaurantgroup.com","Wichita, KS","139 restaurants across 1 brand(s) (Applebee’s); 177 franchised units","Multi-unit restaurant franchisee ranked #41 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","https://thriverestaurantgroup.com/contact","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 41 (2025 list, FY2024 data). Also listed as ""Thrive Restaurant Group/sasnak Management Corporation"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html."
"recoup","end-customer","multi-unit restaurant franchisee","Redberry Restaurants","","Mississauga, Ontario","199 restaurants across 2 brand(s) (Burger King, Taco Bell)","Multi-unit restaurant franchisee ranked #42 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 42 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Team Lyders","","Brighton, MI","200 restaurants across 2 brand(s) (Taco Bell, Arby’s); 200 franchised units","Multi-unit restaurant franchisee ranked #43 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 43 (2025 list, FY2024 data). Also listed as ""Team Lyders"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html."
"recoup","end-customer","multi-unit restaurant franchisee","Retzer Organization","","Greenville, MS","102 restaurants across 1 brand(s) (McDonald’s)","Multi-unit restaurant franchisee ranked #44 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 44 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Ambrosia QSR","https://ambrosiaqsr.com","Vancouver, WA","206 restaurants across 3 brand(s) (Burger King, Arby’s, Popeyes); 206 franchised units","Multi-unit restaurant franchisee ranked #45 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","https://ambrosiaqsr.com/../ContactPage/contact.html","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 45 (2025 list, FY2024 data). Also listed as ""Ambrosia Qsr"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html."
"recoup","end-customer","multi-unit restaurant franchisee","Southpaw","https://www.southpaw.com","Woodbridge, CT","181 restaurants across 2 brand(s) (Taco Bell, Dunkin’)","Multi-unit restaurant franchisee ranked #46 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","http://archive.constantcontact.com/fs002/1101894990778/archive/1102467536622.html","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 46 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Wendy’s of Colorado Springs","","Colorado Springs, CO","185 restaurants across 1 brand(s) (Wendy’s); 192 franchised units","Multi-unit restaurant franchisee ranked #47 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 47 (2025 list, FY2024 data). Also listed as ""Wendys of Colorado Springs/holland Buerk Enterprises"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html."
"recoup","end-customer","multi-unit restaurant franchisee","Southern Rock Restaurants","https://southernrockrestaurants.com","Franklin, TN","160 restaurants across 1 brand(s) (McAlister’s Deli); 173 franchised units","Multi-unit restaurant franchisee ranked #48 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","https://southernrockrestaurants.com/contact-us/","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 48 (2025 list, FY2024 data). Also listed as ""Southern Rock Restaurants"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html."
"recoup","end-customer","multi-unit restaurant franchisee","B & G Food Enterprises","","Morgan City, LA","212 restaurants across 1 brand(s) (Taco Bell)","Multi-unit restaurant franchisee ranked #49 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 49 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Out West Restaurant Group","","San Diego, CA","75 restaurants across 1 brand(s) (Outback Steakhouse)","Multi-unit restaurant franchisee ranked #50 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 50 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Fourteen Foods","https://fourteenfoods.com","Franklin, TN","247 restaurants across 1 brand(s) (Dairy Queen); 246 franchised units","Multi-unit restaurant franchisee ranked #51 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","https://fourteenfoods.com/contact-us/","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 51 (2025 list, FY2024 data). Also listed as ""Fourteen Foods"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html. Also listed as ""Fourteen Foods"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","Quality Restaurant Group","https://qualityrestaurantgroup.com","Greensboro, NC","318 restaurants across 4 brand(s) (Pizza Hut, Sonic Drive-in, Moe’s SW Grill, Arby’s); 357 franchised units","Multi-unit restaurant franchisee ranked #52 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","https://qualityrestaurantgroup.com/contact","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 52 (2025 list, FY2024 data). Revenue is a Franchise Times estimate. Also listed as ""Quality Restaurant Group"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html. Also listed as ""Quality Restaurant Group"" in https://www.franchising.com/articles/20260606_2026_multibrand_50_scale_evolves_into_strategy.html."
"recoup","end-customer","multi-unit restaurant franchisee","San Antonio Wings","","San Antonio, TX","154 restaurants across 1 brand(s) (Wingstop)","Multi-unit restaurant franchisee ranked #53 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 53 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Wendy’s of Bowling Green","","Bowling Green, KY","137 restaurants across 1 brand(s) (Wendy’s)","Multi-unit restaurant franchisee ranked #54 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 54 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","Guernsey Holdings","https://www.guernseyholdings.com","Westlake Village, CA","159 restaurants across 2 brand(s) (Sonic Drive-In, Zaxbys)","Multi-unit restaurant franchisee ranked #55 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 55 (2025 list, FY2024 data)."
"recoup","end-customer","multi-unit restaurant franchisee","JK&T Wings","","Shelby Township, MI","100 restaurants across 2 brand(s) (Buffalo Wild Wings, BWW Go)","Multi-unit restaurant franchisee ranked #56 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 56 (2025 list, FY2024 data). Revenue is a Franchise Times estimate."
"recoup","end-customer","multi-unit restaurant franchisee","BAJCO Group","https://bajco.net","Boardman, OH","271 restaurants across 1 brand(s) (Papa Johns); 271 franchised units","Multi-unit restaurant franchisee ranked #57 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","https://bajco.net/contact-us/","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","verified","2026-09-03","Franchise Times Restaurant 200 rank 57 (2025 list, FY2024 data). Also listed as ""Bajco"" in https://www.franchising.com/articles/20260228_2026_mega99rankings.html."
"recoup","end-customer","multi-unit restaurant franchisee","Merritt Restaurant Group","","Las Cruces, NM","179 restaurants across 2 brand(s) (Sonic Drive-In, BWW GO)","Multi-unit restaurant franchisee ranked #58 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 58 (2025 list, FY2024 data). Revenue is a Franchise Times estimate."
"recoup","end-customer","multi-unit restaurant franchisee","Quality Dining","","Mishawaka, IN","151 restaurants across 2 brand(s) (Burger King, Slim Chickens)","Multi-unit restaurant franchisee ranked #59 in the Franchise Times Restaurant 200; leases every site in strip and pad locations and receives a CAM reconciliation from each landlord.","","director of real estate","https://www.franchisetimes.com/app/2025-Franchise-Times-Restaurant-200.pdf","list-article","secondary","2026-09-03","Franchise Times Restaurant 200 rank 59 (2025 list, FY2024 data)."
